s PU PA FAR FRR Ps
4.659660 0.000000 0.000000 0.000000 1.000000 0.000000
4.664665 0.000000 0.000000 0.000000 1.000000 0.000000
4.669670 0.000000 0.000000 0.000000 1.000000 0.000000
4.674675 0.000000 0.000000 0.000000 1.000000 0.000000
4.679680 0.000000 0.000000 0.000000 1.000000 0.000000
4.684685 0.000000 0.000000 0.000000 1.000000 0.000000
4.689690 0.000000 0.000000 0.000000 1.000000 0.000000
4.694695 0.000000 0.000000 0.000000 1.000000 0.000000
4.699700 0.000000 0.000000 0.000000 1.000000 0.000000
4.704705 0.000000 0.000000 0.000000 1.000000 0.000000
4.709710 0.000000 0.000000 0.000000 1.000000 0.000000
4.714715 0.000000 0.000000 0.000000 1.000000 0.000000
4.719720 0.000000 0.000000 0.000000 1.000000 0.000000
4.724725 0.000000 0.000000 0.000000 1.000000 0.000000
4.729730 0.000000 0.000000 0.000000 1.000000 0.000000
4.734735 0.000000 0.000000 0.000000 1.000000 0.000000
4.739740 0.000000 0.000000 0.000000 1.000000 0.000000
4.744745 0.000000 0.000000 0.000000 1.000000 0.000000
4.749750 0.000000 0.000000 0.000000 1.000000 0.000000
4.754755 0.000000 0.000000 0.000000 1.000000 0.000000
4.759760 0.000000 0.000000 0.000000 1.000000 0.000000
4.764765 0.000000 0.000000 0.000000 1.000000 0.000000
4.769770 0.000000 0.000000 0.000000 1.000000 0.000000
4.774775 0.000000 0.000000 0.000000 1.000000 0.000000
4.779780 0.000000 0.000000 0.000000 1.000000 0.000000
4.784785 0.000000 0.000000 0.000000 1.000000 0.000000
4.789790 0.000000 0.000000 0.000000 1.000000 0.000000
4.794795 0.000000 0.000000 0.000000 1.000000 0.000000
4.799800 0.000000 0.000000 0.000000 1.000000 0.000000
4.804805 0.000000 0.000000 0.000000 1.000000 0.000000
4.809810 0.000000 0.000000 0.000000 1.000000 0.000000
4.814815 0.000000 0.000000 0.000000 1.000000 0.000000
4.819820 0.000000 0.000000 0.000000 1.000000 0.000000
4.824825 0.000000 0.000000 0.000000 1.000000 0.000000
4.829830 0.000000 0.000000 0.000000 1.000000 0.000000
4.834835 0.000000 0.000000 0.000000 1.000000 0.000000
4.839840 0.000000 0.000000 0.000000 1.000000 0.000000
4.844845 0.000000 0.000000 0.000000 1.000000 0.000000
4.849850 0.000000 0.000000 0.000000 1.000000 0.000000
4.854855 0.000000 0.000000 0.000000 1.000000 0.000000
4.859860 0.000000 0.000000 0.000000 1.000000 0.000000
4.864865 0.000000 0.000000 0.000000 1.000000 0.000000
4.869870 0.000000 0.000000 0.000000 1.000000 0.000000
4.874875 0.000000 0.000000 0.000000 1.000000 0.000000
4.879880 0.000000 0.000000 0.000000 1.000000 0.000000
4.884885 0.000000 0.000000 0.000000 1.000000 0.000000
4.889890 0.000000 0.000000 0.000000 1.000000 0.000000
4.894895 0.000000 0.000000 0.000000 1.000000 0.000000
4.899900 0.000000 0.000000 0.000000 1.000000 0.000000
4.904905 0.000000 0.000000 0.000000 1.000000 0.000000
4.909910 0.000000 0.000000 0.000000 1.000000 0.000000
4.914915 0.000000 0.000000 0.000000 1.000000 0.000000
4.919920 0.000000 0.000000 0.000000 1.000000 0.000000
4.924925 0.000000 0.000000 0.000000 1.000000 0.000000
4.929930 0.000000 0.000000 0.000000 1.000000 0.000000
4.934935 0.000000 0.000000 0.000000 1.000000 0.000000
4.939940 0.000000 0.000000 0.000000 1.000000 0.000000
4.944945 0.000000 0.000000 0.000000 1.000000 0.000000
4.949950 0.000000 0.000000 0.000000 1.000000 0.000000
4.954955 0.000000 0.000000 0.000000 1.000000 0.000000
4.959960 0.000000 0.000000 0.000000 1.000000 0.000000
4.964965 0.000000 0.000000 0.000000 1.000000 0.000000
4.969970 0.000000 0.000000 0.000000 1.000000 0.000000
4.974975 0.000000 0.000000 0.000000 1.000000 0.000000
4.979980 0.000000 0.000000 0.000000 1.000000 0.000000
4.984985 0.000000 0.000000 0.000000 1.000000 0.000000
4.989990 0.000000 0.000000 0.000000 1.000000 0.000000
4.994995 0.000000 0.000000 0.000000 1.000000 0.000000
5.000000 0.000000 0.000000 0.000000 1.000000 0.000000
